candidate_id,simulation_id,orientation_deg,glazing_area_m2,wall_insulation_m,roof_insulation_m,night_shutter,roof_emissivity,wall_material,capital_cost_inr,minimum_indoor_temperature_C,average_indoor_temperature_C,comfort_hours,total_heat_loss_kWh,discomfort_hours,safety_status,is_pareto_optimal
CAND_00430,SIM_OPT_00430,150.0,4.5,0.05,0.1,1,0.39,dense_concrete,195328.0,-12.75,-7.72,0.0,45.33,24.0,SAFE,False
CAND_00431,SIM_OPT_00431,105.5,6.0,0.025,0.1,1,0.78,stone_masonry,211210.0,-16.98,-10.59,0.0,93.65,24.0,SAFE,False
CAND_00432,SIM_OPT_00432,150.0,4.5,0.075,0.1,1,0.22,dense_concrete,257220.0,-12.94,-8.38,0.0,55.38,24.0,SAFE,False
CAND_00433,SIM_OPT_00433,150.0,3.0,0.075,0.075,0,0.78,pu_sandwich_panel,201059.0,-17.23,-11.82,0.0,55.36,24.0,SAFE,False
CAND_00434,SIM_OPT_00434,165.0,2.0,0.025,0.0,0,0.48,rammed_earth,134289.0,-20.58,-14.84,0.0,150.16,24.0,SAFE,False
CAND_00435,SIM_OPT_00435,210.0,6.0,0.025,0.1,1,0.31,stone_masonry,218837.0,-13.95,-7.56,0.0,69.31,24.0,SAFE,False
CAND_00436,SIM_OPT_00436,165.0,12.0,0.1,0.1,1,0.25,stone_masonry,396834.0,1.08,9.68,0.39,35.53,23.61,SAFE,False
CAND_00437,SIM_OPT_00437,150.0,6.0,0.1,0.1,1,0.45,pu_sandwich_panel,359274.0,-11.15,-6.15,0.0,56.07,24.0,SAFE,False
CAND_00438,SIM_OPT_00438,165.0,6.0,0.1,0.15,1,0.42,pu_sandwich_panel,357201.0,-9.06,-4.06,0.0,43.72,24.0,SAFE,False
CAND_00439,SIM_OPT_00439,195.0,3.0,0.075,0.05,1,0.74,stone_masonry,215768.0,-14.33,-10.67,0.0,66.13,24.0,SAFE,False
CAND_00440,SIM_OPT_00440,195.0,6.0,0.075,0.05,1,0.6,dense_concrete,232228.0,-11.17,-5.71,0.0,55.59,24.0,SAFE,False
CAND_00441,SIM_OPT_00441,195.0,8.0,0.15,0.2,1,0.37,pu_sandwich_panel,387832.0,-8.09,-2.81,0.0,60.72,24.0,SAFE,False
CAND_00442,SIM_OPT_00442,180.0,3.0,0.0,0.025,1,0.69,rammed_earth,143379.0,-17.77,-12.72,0.0,215.51,24.0,SAFE,False
CAND_00443,SIM_OPT_00443,180.0,2.0,0.0,0.0,1,0.44,mud_brick,137692.0,-18.0,-13.55,0.0,276.67,24.0,SAFE,False
CAND_00444,SIM_OPT_00444,210.0,3.0,0.025,0.025,0,0.9,rammed_earth,132868.0,-20.08,-13.74,0.0,123.47,24.0,SAFE,False
CAND_00445,SIM_OPT_00445,180.0,3.0,0.025,0.075,1,0.23,pu_sandwich_panel,185377.0,-15.83,-11.24,0.0,76.79,24.0,SAFE,False
CAND_00446,SIM_OPT_00446,195.0,3.0,0.0,0.025,0,0.63,stone_masonry,129161.0,-21.14,-14.34,0.0,207.22,24.0,SAFE,False
CAND_00447,SIM_OPT_00447,265.6,3.0,0.0,0.0,0,0.83,rammed_earth,105109.0,-21.5,-14.7,0.0,265.95,24.0,SAFE,False
CAND_00448,SIM_OPT_00448,180.0,3.0,0.05,0.1,0,0.38,dense_concrete,222780.0,-17.4,-11.52,0.0,55.22,24.0,SAFE,False
CAND_00449,SIM_OPT_00449,180.0,12.0,0.1,0.15,1,0.58,stone_masonry,328999.0,1.06,9.66,0.36,36.84,23.64,SAFE,True
CAND_00450,SIM_OPT_00450,42.0,2.0,0.025,0.0,1,0.31,rammed_earth,140521.0,-17.38,-13.39,0.0,147.14,24.0,SAFE,False
CAND_00451,SIM_OPT_00451,180.0,6.0,0.025,0.05,0,0.88,dense_concrete,187698.0,-17.06,-8.92,0.0,85.65,24.0,SAFE,False
CAND_00452,SIM_OPT_00452,306.3,0.0,0.0,0.025,0,0.78,mud_brick,126865.0,-21.5,-15.5,0.0,221.29,24.0,SAFE,False
CAND_00453,SIM_OPT_00453,195.0,6.0,0.05,0.05,1,0.44,dense_concrete,204693.0,-11.87,-5.94,0.0,56.43,24.0,SAFE,False
CAND_00454,SIM_OPT_00454,225.1,2.0,0.025,0.0,0,0.4,mud_brick,114204.0,-20.75,-15.01,0.0,138.2,24.0,SAFE,False
CAND_00455,SIM_OPT_00455,32.1,3.0,0.025,0.0,1,0.45,stone_masonry,122861.0,-17.38,-12.79,0.0,136.07,24.0,SAFE,False
CAND_00456,SIM_OPT_00456,180.0,0.0,0.0,0.025,0,0.66,stone_masonry,108340.0,-21.5,-15.5,0.0,218.32,24.0,SAFE,False
CAND_00457,SIM_OPT_00457,195.0,0.0,0.025,0.025,0,0.27,rammed_earth,118006.0,-20.88,-15.19,0.0,78.22,24.0,SAFE,False
CAND_00458,SIM_OPT_00458,165.0,3.0,0.025,0.0,1,0.84,stone_masonry,124080.0,-17.01,-12.43,0.0,175.43,24.0,SAFE,False
CAND_00459,SIM_OPT_00459,210.0,4.5,0.075,0.075,0,0.62,dense_concrete,184850.0,-15.51,-9.2,0.0,51.98,24.0,SAFE,False
CAND_00460,SIM_OPT_00460,210.0,4.5,0.075,0.05,0,0.63,stone_masonry,211425.0,-17.2,-10.89,0.0,82.08,24.0,SAFE,False
CAND_00461,SIM_OPT_00461,195.0,2.0,0.0,0.025,1,0.4,stone_masonry,129889.0,-18.0,-13.55,0.0,224.51,24.0,SAFE,False
CAND_00462,SIM_OPT_00462,180.0,0.0,0.0,0.025,0,0.31,stone_masonry,126794.0,-21.5,-15.5,0.0,215.45,24.0,SAFE,False
CAND_00463,SIM_OPT_00463,210.0,3.0,0.025,0.05,0,0.88,pu_sandwich_panel,187796.0,-19.71,-13.37,0.0,95.85,24.0,SAFE,False
CAND_00464,SIM_OPT_00464,150.0,8.0,0.15,0.2,1,0.39,stone_masonry,373451.0,-8.67,-3.4,0.0,59.7,24.0,SAFE,False
CAND_00465,SIM_OPT_00465,210.0,6.0,0.075,0.2,1,0.36,pu_sandwich_panel,342935.0,-10.72,-5.26,0.0,46.11,24.0,SAFE,False
CAND_00466,SIM_OPT_00466,210.0,2.0,0.0,0.0,1,0.78,mud_brick,125239.0,-18.0,-13.55,0.0,270.8,24.0,SAFE,False
CAND_00467,SIM_OPT_00467,180.0,6.0,0.075,0.05,1,0.88,pu_sandwich_panel,216568.0,-12.93,-7.47,0.0,85.05,24.0,SAFE,False
CAND_00468,SIM_OPT_00468,180.0,3.0,0.0,0.025,0,0.52,stone_masonry,125642.0,-21.05,-14.25,0.0,194.1,24.0,REFUSED,False
CAND_00469,SIM_OPT_00469,165.0,2.0,0.025,0.025,1,0.23,rammed_earth,151039.0,-16.65,-12.66,0.0,82.77,24.0,SAFE,False
CAND_00470,SIM_OPT_00470,165.0,6.0,0.025,0.05,0,0.83,pu_sandwich_panel,209317.0,-17.81,-9.67,0.0,100.17,24.0,SAFE,False
CAND_00471,SIM_OPT_00471,150.0,2.0,0.0,0.025,1,0.55,mud_brick,138061.0,-18.0,-13.55,0.0,204.1,24.0,SAFE,False
CAND_00472,SIM_OPT_00472,150.0,4.5,0.075,0.05,1,0.56,pu_sandwich_panel,244059.0,-12.23,-7.67,0.0,46.39,24.0,SAFE,False
CAND_00473,SIM_OPT_00473,150.0,8.0,0.15,0.2,1,0.36,pu_sandwich_panel,383635.0,-5.97,-0.69,0.0,41.32,24.0,SAFE,False
CAND_00474,SIM_OPT_00474,150.0,4.5,0.05,0.05,1,0.76,stone_masonry,237030.0,-14.0,-8.97,0.0,62.81,24.0,SAFE,False
CAND_00475,SIM_OPT_00475,92.0,0.0,0.025,0.0,0,0.57,stone_masonry,120219.0,-20.88,-15.19,0.0,142.75,24.0,SAFE,False
CAND_00476,SIM_OPT_00476,180.0,0.0,0.025,0.0,0,0.81,mud_brick,109481.0,-20.88,-15.19,0.0,168.34,24.0,SAFE,False
CAND_00477,SIM_OPT_00477,180.0,4.5,0.075,0.075,1,0.45,dense_concrete,194314.0,-13.1,-8.54,0.0,66.9,24.0,SAFE,False
CAND_00478,SIM_OPT_00478,165.0,4.5,0.075,0.1,0,0.86,pu_sandwich_panel,228452.0,-17.01,-10.7,0.0,86.0,24.0,SAFE,False
CAND_00479,SIM_OPT_00479,195.0,4.5,0.025,0.1,1,0.56,stone_masonry,214648.0,-15.6,-10.12,0.0,100.1,24.0,SAFE,False
CAND_00480,SIM_OPT_00480,195.0,3.0,0.075,0.1,1,0.87,dense_concrete,212813.0,-13.67,-10.0,0.0,51.27,24.0,SAFE,False
CAND_00481,SIM_OPT_00481,150.0,0.0,0.025,0.0,0,0.48,rammed_earth,131146.0,-20.88,-15.19,0.0,159.31,24.0,SAFE,False
CAND_00482,SIM_OPT_00482,152.0,3.0,0.05,0.05,0,0.53,dense_concrete,189844.0,-18.5,-12.62,0.0,72.54,24.0,SAFE,False
CAND_00483,SIM_OPT_00483,150.0,0.0,0.025,0.0,0,0.51,mud_brick,134565.0,-20.88,-15.19,0.0,132.08,24.0,SAFE,False
CAND_00484,SIM_OPT_00484,150.0,2.0,0.0,0.0,0,0.5,stone_masonry,130092.0,-21.5,-15.3,0.0,262.46,24.0,SAFE,False
CAND_00485,SIM_OPT_00485,165.0,8.0,0.075,0.2,1,0.68,pu_sandwich_panel,363117.0,-9.65,-2.99,0.0,58.02,24.0,SAFE,False
CAND_00486,SIM_OPT_00486,150.0,3.0,0.05,0.05,1,0.49,pu_sandwich_panel,178031.0,-15.59,-11.46,0.0,81.99,24.0,SAFE,False
CAND_00487,SIM_OPT_00487,165.0,6.0,0.075,0.1,1,0.31,stone_masonry,310740.0,-12.55,-7.09,0.0,74.48,24.0,SAFE,False
CAND_00488,SIM_OPT_00488,146.5,4.5,0.025,0.1,0,0.55,stone_masonry,214827.0,-18.77,-11.54,0.0,88.76,24.0,SAFE,False
CAND_00489,SIM_OPT_00489,180.0,3.0,0.075,0.05,1,0.55,pu_sandwich_panel,194081.0,-14.66,-11.0,0.0,79.98,24.0,SAFE,False
CAND_00490,SIM_OPT_00490,165.0,6.0,0.05,0.075,0,0.41,pu_sandwich_panel,216025.0,-16.63,-8.96,0.0,86.71,24.0,SAFE,False
CAND_00491,SIM_OPT_00491,180.0,2.0,0.025,0.0,0,0.62,rammed_earth,142029.0,-20.64,-14.91,0.0,168.29,24.0,SAFE,False
CAND_00492,SIM_OPT_00492,238.4,4.5,0.025,0.1,0,0.79,stone_masonry,226312.0,-19.69,-12.45,0.0,85.96,24.0,SAFE,False
CAND_00493,SIM_OPT_00493,150.0,6.0,0.025,0.075,1,0.24,pu_sandwich_panel,211975.0,-14.65,-8.27,0.0,84.39,24.0,SAFE,False
CAND_00494,SIM_OPT_00494,150.0,2.0,0.0,0.0,0,0.32,stone_masonry,134332.0,-21.5,-15.3,0.0,258.97,24.0,SAFE,False
CAND_00495,SIM_OPT_00495,150.0,8.0,0.1,0.2,1,0.72,pu_sandwich_panel,326717.0,-10.91,-4.71,0.0,71.21,24.0,SAFE,False
CAND_00496,SIM_OPT_00496,195.0,4.5,0.05,0.075,1,0.86,stone_masonry,243241.0,-13.84,-8.81,0.0,66.77,24.0,SAFE,False
CAND_00497,SIM_OPT_00497,195.0,6.0,0.075,0.075,1,0.81,dense_concrete,252762.0,-11.31,-5.85,0.0,57.12,24.0,SAFE,False
CAND_00498,SIM_OPT_00498,195.0,4.5,0.075,0.075,0,0.39,pu_sandwich_panel,231586.0,-16.16,-9.85,0.0,67.5,24.0,SAFE,False
CAND_00499,SIM_OPT_00499,195.0,6.0,0.1,0.2,1,0.84,pu_sandwich_panel,373124.0,-10.47,-5.47,0.0,54.85,24.0,SAFE,False
CAND_00500,SIM_OPT_00500,150.0,4.5,0.075,0.1,0,0.68,dense_concrete,230804.0,-15.47,-9.16,0.0,51.54,24.0,SAFE,False
CAND_00501,SIM_OPT_00501,165.0,3.0,0.0,0.025,0,0.6,stone_masonry,112044.0,-21.19,-14.39,0.0,221.73,24.0,SAFE,False
CAND_00502,SIM_OPT_00502,195.0,6.0,0.15,0.15,1,0.56,stone_masonry,370908.0,-7.44,-3.37,0.0,41.51,24.0,SAFE,False
CAND_00503,SIM_OPT_00503,210.0,2.0,0.0,0.0,1,0.44,mud_brick,119030.0,-18.0,-13.55,0.0,277.7,24.0,SAFE,False
CAND_00504,SIM_OPT_00504,210.0,6.0,0.05,0.075,0,0.43,dense_concrete,209157.0,-16.54,-8.87,0.0,76.05,24.0,SAFE,False
CAND_00505,SIM_OPT_00505,195.0,3.0,0.075,0.1,0,0.83,stone_masonry,203197.0,-17.89,-12.47,0.0,79.72,24.0,SAFE,False
CAND_00506,SIM_OPT_00506,210.0,3.0,0.025,0.0,0,0.33,mud_brick,146798.0,-20.31,-13.97,0.0,150.9,24.0,SAFE,False
CAND_00507,SIM_OPT_00507,210.0,2.0,0.0,0.025,0,0.54,mud_brick,130135.0,-21.5,-15.3,0.0,213.26,24.0,SAFE,False
CAND_00508,SIM_OPT_00508,165.0,6.0,0.05,0.1,0,0.35,stone_masonry,210067.0,-16.16,-8.48,0.0,77.78,24.0,SAFE,False
CAND_00509,SIM_OPT_00509,172.4,8.0,0.15,0.15,1,0.3,pu_sandwich_panel,385998.0,-1.07,4.21,0.0,30.36,24.0,SAFE,False
CAND_00510,SIM_OPT_00510,165.0,3.0,0.025,0.025,1,0.63,rammed_earth,127570.0,-16.37,-11.79,0.0,100.9,24.0,SAFE,False
CAND_00511,SIM_OPT_00511,180.0,2.0,0.025,0.0,1,0.78,mud_brick,125479.0,-17.27,-13.28,0.0,172.64,24.0,SAFE,False
CAND_00512,SIM_OPT_00512,165.0,3.0,0.025,0.0,1,0.77,rammed_earth,118194.0,-17.0,-12.41,0.0,173.5,24.0,SAFE,False
CAND_00513,SIM_OPT_00513,180.0,6.0,0.05,0.1,0,0.41,pu_sandwich_panel,247079.0,-16.35,-8.68,0.0,83.95,24.0,SAFE,False
CAND_00514,SIM_OPT_00514,195.0,10.0,0.15,0.1,1,0.33,stone_masonry,412209.0,0.0,6.47,0.0,34.28,24.0,SAFE,False
CAND_00515,SIM_OPT_00515,180.0,2.0,0.0,0.0,1,0.33,stone_masonry,131084.0,-18.0,-13.55,0.0,256.36,24.0,SAFE,False
CAND_00516,SIM_OPT_00516,210.0,3.0,0.025,0.025,0,0.72,mud_brick,144088.0,-19.95,-13.61,0.0,112.02,24.0,SAFE,False
CAND_00517,SIM_OPT_00517,150.0,6.0,0.025,0.075,0,0.81,pu_sandwich_panel,218177.0,-17.18,-9.04,0.0,76.36,24.0,SAFE,False
CAND_00518,SIM_OPT_00518,237.1,0.0,0.025,0.0,0,0.4,stone_masonry,128805.0,-20.88,-15.19,0.0,139.26,24.0,SAFE,False
CAND_00519,SIM_OPT_00519,210.0,3.0,0.05,0.05,1,0.81,pu_sandwich_panel,212526.0,-14.69,-10.56,0.0,53.24,24.0,SAFE,False
CAND_00520,SIM_OPT_00520,210.0,2.0,0.0,0.025,1,0.63,rammed_earth,136635.0,-18.0,-13.55,0.0,191.77,24.0,SAFE,False
CAND_00521,SIM_OPT_00521,150.0,8.0,0.1,0.15,1,0.76,pu_sandwich_panel,329761.0,-9.63,-3.43,0.0,56.92,24.0,SAFE,False
CAND_00522,SIM_OPT_00522,240.1,4.5,0.025,0.1,0,0.41,dense_concrete,218168.0,-19.79,-12.55,0.0,87.07,24.0,SAFE,False
CAND_00523,SIM_OPT_00523,83.0,3.0,0.025,0.0,0,0.24,rammed_earth,149035.0,-20.88,-14.54,0.0,145.62,24.0,SAFE,False
CAND_00524,SIM_OPT_00524,165.0,6.0,0.075,0.075,1,0.43,dense_concrete,206836.0,-11.59,-6.13,0.0,60.29,24.0,SAFE,False
CAND_00525,SIM_OPT_00525,180.0,3.0,0.075,0.1,0,0.78,stone_masonry,197995.0,-17.59,-12.18,0.0,72.91,24.0,SAFE,False
CAND_00526,SIM_OPT_00526,180.0,3.0,0.0,0.0,1,0.53,stone_masonry,142354.0,-17.93,-12.88,0.0,274.46,24.0,SAFE,False
CAND_00527,SIM_OPT_00527,180.0,6.0,0.15,0.15,1,0.65,pu_sandwich_panel,312940.0,-10.2,-6.12,0.0,69.02,24.0,SAFE,False
CAND_00528,SIM_OPT_00528,150.0,2.0,0.025,0.025,0,0.78,stone_masonry,144648.0,-20.45,-14.71,0.0,115.64,24.0,SAFE,False
CAND_00529,SIM_OPT_00529,150.0,3.0,0.05,0.05,0,0.82,pu_sandwich_panel,225502.0,-19.0,-13.12,0.0,91.21,24.0,SAFE,False
CAND_00530,SIM_OPT_00530,195.0,10.0,0.075,0.1,1,0.6,stone_masonry,347931.0,-7.29,0.57,0.0,54.19,24.0,SAFE,False
CAND_00531,SIM_OPT_00531,210.0,4.5,0.05,0.05,1,0.9,dense_concrete,222408.0,-14.5,-9.47,0.0,74.14,24.0,SAFE,False
CAND_00532,SIM_OPT_00532,180.0,0.0,0.0,0.0,0,0.48,mud_brick,121420.0,-21.5,-15.5,0.0,255.8,24.0,SAFE,False
CAND_00533,SIM_OPT_00533,165.0,6.0,0.1,0.2,1,0.79,stone_masonry,338827.0,-11.05,-6.05,0.0,61.27,24.0,SAFE,False
CAND_00534,SIM_OPT_00534,165.0,2.0,0.0,0.025,0,0.7,stone_masonry,128518.0,-21.46,-15.26,0.0,218.55,24.0,SAFE,False
CAND_00535,SIM_OPT_00535,210.0,4.5,0.05,0.075,1,0.75,dense_concrete,221879.0,-14.81,-9.79,0.0,83.72,24.0,SAFE,False
CAND_00536,SIM_OPT_00536,250.6,12.0,0.15,0.1,1,0.82,pu_sandwich_panel,398856.0,-10.23,-2.56,0.0,46.21,24.0,SAFE,False
CAND_00537,SIM_OPT_00537,180.0,4.5,0.075,0.075,0,0.41,stone_masonry,252021.0,-14.8,-8.49,0.0,52.09,24.0,SAFE,False
CAND_00538,SIM_OPT_00538,150.0,3.0,0.025,0.1,0,0.53,dense_concrete,234019.0,-19.07,-12.73,0.0,69.38,24.0,SAFE,False
CAND_00539,SIM_OPT_00539,195.0,6.0,0.15,0.2,1,0.71,stone_masonry,368999.0,-7.77,-3.69,0.0,43.49,24.0,SAFE,False
CAND_00540,SIM_OPT_00540,150.0,2.0,0.0,0.025,1,0.7,stone_masonry,137692.0,-18.0,-13.55,0.0,201.93,24.0,SAFE,False
CAND_00541,SIM_OPT_00541,165.0,3.0,0.0,0.025,0,0.85,mud_brick,134479.0,-21.14,-14.34,0.0,206.47,24.0,SAFE,False
CAND_00542,SIM_OPT_00542,195.0,3.0,0.0,0.0,0,0.69,stone_masonry,129062.0,-21.3,-14.5,0.0,255.91,24.0,SAFE,False
CAND_00543,SIM_OPT_00543,165.0,2.0,0.0,0.025,1,0.22,rammed_earth,143176.0,-17.98,-13.53,0.0,194.81,24.0,SAFE,False
CAND_00544,SIM_OPT_00544,165.0,0.0,0.025,0.025,0,0.75,stone_masonry,120719.0,-20.88,-15.19,0.0,78.53,24.0,SAFE,False
CAND_00545,SIM_OPT_00545,210.0,8.0,0.1,0.2,1,0.63,stone_masonry,341329.0,-9.96,-3.76,0.0,60.02,24.0,SAFE,False
CAND_00546,SIM_OPT_00546,230.7,3.0,0.025,0.1,0,0.89,stone_masonry,174740.0,-20.31,-13.97,0.0,109.64,24.0,SAFE,False
CAND_00547,SIM_OPT_00547,268.2,0.0,0.0,0.0,0,0.56,stone_masonry,101463.0,-21.5,-15.5,0.0,258.51,24.0,SAFE,False
CAND_00548,SIM_OPT_00548,210.0,3.0,0.025,0.05,1,0.87,pu_sandwich_panel,178133.0,-16.05,-11.46,0.0,74.46,24.0,SAFE,False
CAND_00549,SIM_OPT_00549,212.9,10.0,0.075,0.1,1,0.3,stone_masonry,384664.0,-10.97,-3.11,0.0,77.68,24.0,SAFE,False
CAND_00550,SIM_OPT_00550,165.0,3.0,0.075,0.05,1,0.35,stone_masonry,249320.0,-14.24,-10.57,0.0,63.51,24.0,SAFE,False
CAND_00551,SIM_OPT_00551,150.0,8.0,0.15,0.1,1,0.84,stone_masonry,352936.0,-7.91,-2.63,0.0,53.04,24.0,SAFE,False
CAND_00552,SIM_OPT_00552,180.0,6.0,0.075,0.1,0,0.76,dense_concrete,196824.0,-15.73,-8.52,0.0,84.04,24.0,SAFE,False
CAND_00553,SIM_OPT_00553,150.0,0.0,0.0,0.0,0,0.24,rammed_earth,131566.0,-21.5,-15.5,0.0,283.28,24.0,SAFE,False
CAND_00554,SIM_OPT_00554,180.0,8.0,0.1,0.1,1,0.43,stone_masonry,297245.0,-9.8,-3.6,0.0,67.56,24.0,SAFE,False
CAND_00555,SIM_OPT_00555,150.0,6.0,0.075,0.05,0,0.64,dense_concrete,255466.0,-16.07,-8.86,0.0,78.98,24.0,SAFE,False
CAND_00556,SIM_OPT_00556,210.0,3.0,0.025,0.025,0,0.31,mud_brick,139499.0,-19.58,-13.24,0.0,89.36,24.0,SAFE,False
CAND_00557,SIM_OPT_00557,195.0,0.0,0.025,0.0,0,0.81,rammed_earth,108399.0,-20.88,-15.19,0.0,175.03,24.0,SAFE,False
CAND_00558,SIM_OPT_00558,195.0,3.0,0.05,0.05,0,0.77,pu_sandwich_panel,174010.0,-17.76,-11.89,0.0,59.72,24.0,SAFE,False
CAND_00559,SIM_OPT_00559,210.0,6.0,0.075,0.05,1,0.72,stone_masonry,206628.0,-12.23,-6.77,0.0,61.9,24.0,SAFE,False
CAND_00560,SIM_OPT_00560,195.0,2.0,0.025,0.025,0,0.3,mud_brick,133858.0,-19.81,-14.07,0.0,76.14,24.0,SAFE,False
CAND_00561,SIM_OPT_00561,210.0,6.0,0.075,0.075,0,0.61,dense_concrete,196360.0,-15.21,-8.0,0.0,65.06,24.0,SAFE,False
CAND_00562,SIM_OPT_00562,210.0,3.0,0.025,0.075,0,0.23,pu_sandwich_panel,192553.0,-18.85,-12.51,0.0,63.36,24.0,SAFE,False
CAND_00563,SIM_OPT_00563,150.0,12.0,0.1,0.2,1,0.51,stone_masonry,378527.0,-4.91,3.69,0.0,49.07,24.0,SAFE,False
CAND_00564,SIM_OPT_00564,210.0,3.0,0.05,0.075,0,0.64,pu_sandwich_panel,201053.0,-18.39,-12.52,0.0,67.9,24.0,SAFE,False
CAND_00565,SIM_OPT_00565,150.0,2.0,0.025,0.025,0,0.85,rammed_earth,120638.0,-20.49,-14.75,0.0,120.79,24.0,SAFE,False
CAND_00566,SIM_OPT_00566,165.0,8.0,0.1,0.15,1,0.43,stone_masonry,367172.0,-8.5,-2.3,0.0,53.93,24.0,SAFE,False
CAND_00567,SIM_OPT_00567,165.0,2.0,0.0,0.0,1,0.63,mud_brick,122245.0,-18.0,-13.55,0.0,259.99,24.0,SAFE,False
CAND_00568,SIM_OPT_00568,223.0,6.0,0.025,0.05,1,0.33,dense_concrete,236218.0,-15.46,-9.07,0.0,94.97,24.0,SAFE,False
CAND_00569,SIM_OPT_00569,165.0,12.0,0.075,0.1,1,0.65,stone_masonry,385004.0,-5.94,3.12,0.0,56.82,24.0,SAFE,False
CAND_00570,SIM_OPT_00570,165.0,6.0,0.075,0.05,0,0.24,pu_sandwich_panel,231907.0,-15.63,-8.42,0.0,79.45,24.0,SAFE,False
CAND_00571,SIM_OPT_00571,210.0,2.0,0.0,0.0,1,0.32,mud_brick,124303.0,-18.0,-13.55,0.0,276.91,24.0,SAFE,False
CAND_00572,SIM_OPT_00572,180.0,3.0,0.075,0.075,0,0.46,dense_concrete,242411.0,-16.59,-11.18,0.0,52.24,24.0,SAFE,False
CAND_00573,SIM_OPT_00573,180.0,3.0,0.075,0.1,1,0.77,pu_sandwich_panel,209687.0,-12.52,-8.86,0.0,38.28,24.0,SAFE,False
CAND_00574,SIM_OPT_00574,180.0,12.0,0.1,0.2,1,0.73,stone_masonry,390881.0,-5.21,3.39,0.0,58.22,24.0,SAFE,False
CAND_00575,SIM_OPT_00575,110.7,4.5,0.05,0.075,0,0.27,dense_concrete,207691.0,-19.56,-12.79,0.0,82.48,24.0,SAFE,False
CAND_00576,SIM_OPT_00576,203.1,10.0,0.1,0.2,1,0.27,pu_sandwich_panel,339065.0,-7.23,0.17,0.0,54.9,24.0,SAFE,False
CAND_00577,SIM_OPT_00577,165.0,3.0,0.025,0.05,0,0.84,stone_masonry,229351.0,-19.79,-13.46,0.0,112.68,24.0,SAFE,False
CAND_00578,SIM_OPT_00578,180.0,3.0,0.075,0.05,1,0.8,stone_masonry,241424.0,-14.0,-10.34,0.0,59.84,24.0,SAFE,False
CAND_00579,SIM_OPT_00579,31.2,2.0,0.0,0.0,0,0.21,stone_masonry,132961.0,-21.5,-15.3,0.0,284.01,24.0,SAFE,False
CAND_00580,SIM_OPT_00580,210.0,4.5,0.05,0.05,1,0.46,pu_sandwich_panel,224232.0,-14.61,-9.58,0.0,77.3,24.0,SAFE,False
CAND_00581,SIM_OPT_00581,195.0,10.0,0.1,0.15,1,0.48,stone_masonry,371972.0,-1.64,5.76,0.0,35.23,24.0,SAFE,False
CAND_00582,SIM_OPT_00582,195.0,3.0,0.05,0.1,1,0.42,pu_sandwich_panel,217713.0,-14.85,-10.72,0.0,63.12,24.0,SAFE,False
CAND_00583,SIM_OPT_00583,170.4,6.0,0.075,0.2,1,0.66,pu_sandwich_panel,324033.0,-12.59,-7.13,0.0,76.86,24.0,SAFE,False
CAND_00584,SIM_OPT_00584,195.0,2.0,0.025,0.0,1,0.27,rammed_earth,138912.0,-17.21,-13.23,0.0,152.92,24.0,SAFE,False
CAND_00585,SIM_OPT_00585,210.0,6.0,0.05,0.05,0,0.77,stone_masonry,222868.0,-17.39,-9.71,0.0,95.14,24.0,SAFE,False
CAND_00586,SIM_OPT_00586,150.0,3.0,0.025,0.05,1,0.86,stone_masonry,197001.0,-16.17,-11.58,0.0,79.72,24.0,SAFE,False
CAND_00587,SIM_OPT_00587,195.0,3.0,0.0,0.0,0,0.58,stone_masonry,120102.0,-21.31,-14.51,0.0,258.72,24.0,SAFE,False
CAND_00588,SIM_OPT_00588,150.0,3.0,0.025,0.025,1,0.33,stone_masonry,151373.0,-16.28,-11.7,0.0,85.44,24.0,SAFE,False
CAND_00589,SIM_OPT_00589,150.0,3.0,0.025,0.025,0,0.47,rammed_earth,146059.0,-19.53,-13.2,0.0,86.93,24.0,SAFE,False
CAND_00590,SIM_OPT_00590,150.0,0.0,0.025,0.0,0,0.79,stone_masonry,136897.0,-20.88,-15.19,0.0,150.1,24.0,SAFE,False
CAND_00591,SIM_OPT_00591,180.0,8.0,0.1,0.2,1,0.22,pu_sandwich_panel,378943.0,-4.0,2.2,0.0,34.92,24.0,SAFE,False
CAND_00592,SIM_OPT_00592,195.0,6.0,0.025,0.1,1,0.83,pu_sandwich_panel,245247.0,-13.74,-7.35,0.0,73.35,24.0,SAFE,False
CAND_00593,SIM_OPT_00593,180.0,4.5,0.025,0.075,1,0.27,pu_sandwich_panel,185618.0,-15.3,-9.82,0.0,91.52,24.0,SAFE,False
CAND_00594,SIM_OPT_00594,150.0,2.0,0.025,0.0,1,0.62,stone_masonry,122279.0,-17.24,-13.25,0.0,142.68,24.0,SAFE,False
CAND_00595,SIM_OPT_00595,165.0,10.0,0.075,0.15,1,0.72,pu_sandwich_panel,393554.0,-5.24,2.62,0.0,44.43,24.0,SAFE,False
CAND_00596,SIM_OPT_00596,165.0,4.5,0.025,0.075,0,0.51,dense_concrete,237532.0,-18.93,-11.69,0.0,109.37,24.0,SAFE,False
CAND_00597,SIM_OPT_00597,165.0,6.0,0.025,0.075,1,0.58,pu_sandwich_panel,223680.0,-14.75,-8.37,0.0,97.15,24.0,SAFE,False
CAND_00598,SIM_OPT_00598,210.0,6.0,0.075,0.075,1,0.28,stone_masonry,261970.0,-12.24,-6.78,0.0,62.07,24.0,SAFE,False
