simulation_id,hour,outdoor_temperature_C,indoor_temperature_C,wall_conduction_W,roof_conduction_W,floor_conduction_W,glazing_conduction_W,infiltration_heat_loss_W,sky_longwave_loss_W,glazing_solar_gain_W,envelope_solar_gain_W,internal_gain_W,total_heat_loss_W,net_heat_balance_W,rate_of_stored_energy_change_W,energy_balance_error_W,energy_balance_error_pct
SIM_001814,14,-16.0,-12.53,188.1,203.1,2001.0,31.9,83.3,37.2,822.2,10701.5,1700.0,2544.7,-22.5,-22.5,0.0,0.0
SIM_001814,15,-14.34,-12.48,192.2,198.9,1812.1,17.1,44.3,45.1,581.2,9429.7,1700.0,2309.7,-28.5,-28.5,0.0,0.0
SIM_001814,16,-13.07,-12.56,191.7,189.0,1565.5,4.7,12.1,48.5,280.4,7256.6,1700.0,2011.5,-31.1,-31.1,0.0,0.0
SIM_001814,17,-12.27,-12.58,191.9,178.4,1332.7,0.0,0.0,47.3,10.6,988.4,1700.0,1750.2,-39.6,-39.6,0.0,0.0
SIM_001814,18,-12.0,-12.0,209.3,179.9,1291.4,0.0,0.0,41.3,0.0,0.0,1700.0,1721.9,-21.9,-21.9,0.0,0.0
SIM_001814,19,-12.27,-11.43,222.4,179.6,1251.9,7.7,19.9,31.1,0.0,0.0,1700.0,1712.6,-12.6,-12.6,0.0,0.0
SIM_001814,20,-13.07,-10.96,231.0,177.4,1206.2,19.4,50.2,17.0,0.0,0.0,1700.0,1701.1,-1.1,-1.1,0.0,0.0
SIM_001814,21,-14.34,-10.63,234.3,173.5,1157.3,34.2,88.7,0.0,0.0,0.0,1700.0,1688.1,11.9,11.9,0.0,0.0
SIM_001814,22,-16.0,-10.46,232.3,168.4,1108.2,51.0,133.1,0.0,0.0,0.0,1700.0,1693.0,7.0,7.0,0.0,0.0
SIM_001814,23,-17.93,-10.48,224.7,162.6,1062.3,68.6,180.4,0.0,0.0,0.0,1700.0,1698.6,1.4,1.4,0.0,0.0
SIM_001815,0,-33.0,-29.99,5.2,33.1,27.5,25.7,212.9,0.0,0.0,0.0,300.0,304.5,-4.5,-4.5,0.0,0.0
SIM_001815,1,-34.55,-30.57,0.0,48.7,0.0,34.0,283.5,0.0,0.0,0.0,300.0,366.2,-66.2,-66.2,0.0,0.0
SIM_001815,2,-36.0,-31.25,0.0,70.4,0.0,40.5,340.4,0.0,0.0,0.0,300.0,451.3,-151.3,-151.3,0.0,0.0
SIM_001815,3,-37.24,-31.98,0.0,97.7,0.0,44.8,378.5,0.0,0.0,0.0,300.0,521.0,-221.0,-221.0,0.0,0.0
SIM_001815,4,-38.2,-32.73,0.0,128.7,0.0,46.6,395.4,0.0,0.0,0.0,300.0,570.7,-270.7,-270.7,0.01,0.002
SIM_001815,5,-38.8,-33.44,0.0,162.3,0.0,45.7,388.7,0.0,0.0,0.0,300.0,596.7,-296.7,-296.7,0.01,0.002
SIM_001815,6,-39.0,-34.31,0.0,152.4,0.0,153.9,340.2,0.0,0.0,0.0,300.0,646.5,-346.5,-346.5,0.01,0.002
SIM_001815,7,-38.8,-34.79,0.0,190.7,0.0,131.7,290.8,0.0,0.0,0.0,300.0,613.3,-313.3,-313.3,0.01,0.002
SIM_001815,8,-38.2,-34.81,0.0,259.8,0.0,111.4,245.3,0.0,118.8,2294.0,300.0,616.6,-197.8,-197.8,0.0,0.0
SIM_001815,9,-37.24,-34.5,2.3,312.8,0.0,89.9,197.1,0.0,258.2,3800.3,300.0,602.0,-43.8,-43.8,0.0,0.0
SIM_001815,10,-36.0,-34.02,21.3,344.4,96.4,65.1,142.0,0.0,370.7,4650.3,300.0,669.2,1.5,1.5,0.0,0.0
SIM_001815,11,-34.55,-33.42,38.0,357.3,226.2,37.0,80.3,44.7,442.7,5049.6,300.0,783.6,-40.9,-40.9,0.0,0.0
SIM_001815,12,-33.0,-32.77,51.8,348.9,337.3,7.5,16.1,125.6,467.6,5332.1,300.0,887.2,-119.6,-119.6,0.0,0.0
SIM_001815,13,-31.45,-32.11,62.1,317.9,423.8,0.0,0.0,196.2,443.8,5061.2,300.0,1000.0,-256.2,-256.2,0.01,0.001
SIM_001815,14,-30.0,-31.48,68.2,268.7,479.2,0.0,0.0,252.0,372.8,4255.1,300.0,1068.1,-395.3,-395.3,0.01,0.001
SIM_001815,15,-28.76,-30.94,69.5,207.1,499.0,0.0,0.0,207.1,261.1,3124.1,300.0,982.7,-421.5,-421.6,0.01,0.001
SIM_001815,16,-27.8,-30.52,66.5,141.0,483.6,0.0,0.0,141.0,121.7,1639.4,300.0,832.2,-410.5,-410.5,0.01,0.001
SIM_001815,17,-27.2,-30.18,61.4,87.1,447.2,0.0,0.0,87.1,0.0,0.0,300.0,682.9,-382.9,-382.9,0.01,0.001
SIM_001815,18,-27.0,-29.85,56.9,52.4,404.8,0.0,0.0,52.4,0.0,0.0,300.0,566.6,-266.6,-266.6,0.01,0.002
SIM_001815,19,-27.2,-29.48,54.0,43.2,373.6,0.0,0.0,43.2,0.0,0.0,300.0,514.1,-214.1,-214.1,0.0,0.0
SIM_001815,20,-27.8,-29.25,48.1,33.3,326.3,0.0,0.0,33.3,0.0,0.0,300.0,441.0,-141.0,-141.0,0.0,0.0
SIM_001815,21,-28.76,-29.17,39.6,25.3,264.4,0.0,0.0,25.3,0.0,0.0,300.0,354.7,-54.7,-54.7,0.0,0.0
SIM_001815,22,-30.0,-29.27,29.2,22.0,191.3,6.2,50.8,0.0,0.0,0.0,300.0,299.5,0.5,0.5,0.0,0.0
SIM_001815,23,-31.45,-29.55,17.4,24.2,110.6,16.2,133.5,0.0,0.0,0.0,300.0,302.0,-2.0,-2.0,0.0,0.0
SIM_001816,0,-45.0,-40.53,374.6,19.7,75.2,39.4,93.7,0.0,0.0,0.0,600.0,602.7,-2.7,-2.7,0.0,0.0
SIM_001816,1,-46.94,-40.85,265.3,21.8,135.2,53.7,128.9,0.0,0.0,0.0,600.0,605.0,-5.0,-5.0,0.0,0.0
SIM_001816,2,-48.75,-41.28,152.0,25.1,204.8,65.9,159.3,0.0,0.0,0.0,600.0,607.0,-7.0,-7.0,0.0,0.0
SIM_001816,3,-50.3,-41.8,51.4,29.2,278.7,74.9,182.4,0.0,0.0,0.0,600.0,616.6,-16.6,-16.6,0.0,0.0
SIM_001816,4,-51.5,-42.39,0.0,34.1,351.1,80.4,196.7,0.0,0.0,0.0,600.0,662.2,-62.2,-62.2,0.0,0.0
SIM_001816,5,-52.24,-42.99,0.0,39.3,416.9,81.5,200.2,0.0,0.0,0.0,600.0,737.9,-137.9,-137.9,0.0,0.0
SIM_001816,6,-52.5,-43.59,0.0,44.4,470.7,78.6,193.1,0.0,0.0,0.0,600.0,786.8,-186.8,-186.8,0.0,0.0
SIM_001816,7,-52.24,-44.14,0.0,49.3,508.5,71.4,175.4,0.0,0.0,0.0,600.0,804.7,-204.7,-204.7,0.0,0.0
SIM_001816,8,-51.5,-44.15,0.0,57.7,609.2,64.8,158.5,0.0,242.0,15878.1,600.0,890.2,-48.1,-48.2,0.0,0.0
SIM_001816,9,-50.3,-43.91,173.9,52.8,709.3,56.3,137.1,0.0,525.5,16728.1,600.0,1129.5,-4.0,-4.0,0.0,0.0
SIM_001816,10,-48.75,-43.56,378.1,42.9,777.0,45.7,110.5,0.0,753.6,12149.9,600.0,1354.3,-0.7,-0.7,0.0,0.0
SIM_001816,11,-46.94,-43.18,543.4,39.5,800.5,33.1,79.5,4.8,898.0,7581.8,600.0,1500.8,-2.8,-2.8,0.0,0.0
SIM_001816,12,-45.0,-42.82,658.3,43.3,774.0,19.2,45.7,12.9,944.8,7962.4,600.0,1553.4,-8.6,-8.6,0.0,0.0
SIM_001816,13,-43.06,-42.52,720.9,46.8,699.6,4.8,11.2,19.7,889.4,7513.8,600.0,1502.9,-13.5,-13.5,0.0,0.0
SIM_001816,14,-41.25,-42.3,729.7,46.5,583.6,0.0,0.0,24.9,736.6,6270.7,600.0,1384.7,-48.1,-48.1,0.0,0.0
SIM_001816,15,-39.7,-42.16,687.8,42.5,435.9,0.0,0.0,28.1,502.4,6046.3,600.0,1194.2,-91.9,-91.8,0.0,0.0
SIM_001816,16,-38.5,-42.11,606.3,35.8,271.0,0.0,0.0,29.1,216.4,4730.9,600.0,942.3,-125.9,-125.9,0.0,0.0
SIM_001816,17,-37.76,-41.94,548.6,29.7,135.0,0.0,0.0,27.9,0.0,0.0,600.0,741.1,-141.1,-141.1,0.0,0.0
SIM_001816,18,-37.5,-41.42,596.8,28.1,80.9,0.0,0.0,24.4,0.0,0.0,600.0,730.2,-130.2,-130.2,0.0,0.0
SIM_001816,19,-37.76,-40.97,624.0,25.4,36.7,0.0,0.0,18.8,0.0,0.0,600.0,705.0,-105.0,-105.0,0.0,0.0
SIM_001816,20,-38.5,-40.62,626.5,22.8,6.7,0.0,0.0,11.5,0.0,0.0,600.0,667.5,-67.5,-67.5,0.0,0.0
SIM_001816,21,-39.7,-40.38,601.0,20.6,0.0,0.0,0.0,3.0,0.0,0.0,600.0,624.5,-24.5,-24.5,0.0,0.0
SIM_001816,22,-41.25,-40.29,547.8,19.2,2.7,8.5,19.9,0.0,0.0,0.0,600.0,598.1,1.9,1.9,0.0,0.0
SIM_001816,23,-43.06,-40.33,469.9,18.9,30.7,24.1,56.8,0.0,0.0,0.0,600.0,600.3,-0.3,-0.3,0.0,0.0
SIM_001817,0,-24.0,-18.62,139.6,45.4,169.8,63.3,284.0,0.0,0.0,0.0,700.0,702.1,-2.1,-2.1,0.0,0.0
SIM_001817,1,-25.81,-19.16,111.1,52.8,108.3,78.3,353.8,0.0,0.0,0.0,700.0,704.4,-4.4,-4.4,0.0,0.0
SIM_001817,2,-27.5,-19.78,82.7,59.4,59.8,90.9,413.7,0.0,0.0,0.0,700.0,706.5,-6.5,-6.5,0.0,0.0
SIM_001817,3,-28.95,-20.43,56.5,64.7,27.9,100.3,458.8,0.0,0.0,0.0,700.0,708.2,-8.2,-8.2,0.0,0.0
SIM_001817,4,-30.06,-21.09,34.5,68.5,15.2,105.7,485.6,0.0,0.0,0.0,700.0,709.4,-9.4,-9.4,0.0,0.0
SIM_001817,5,-30.76,-21.69,18.9,70.3,22.6,106.7,492.0,0.0,0.0,0.0,700.0,710.6,-10.6,-10.6,0.0,0.0
SIM_001817,6,-31.0,-22.22,12.0,70.2,49.7,103.4,477.2,0.0,0.0,0.0,700.0,712.5,-12.5,-12.5,0.0,0.0
SIM_001817,7,-30.76,-22.61,11.5,68.1,97.1,96.0,442.5,0.0,3.6,39.8,700.0,715.1,-11.5,-11.5,0.0,0.0
SIM_001817,8,-30.06,-21.72,72.4,35.5,358.4,98.2,451.5,0.0,313.9,13819.0,700.0,1016.1,-2.2,-2.2,0.0,0.0
SIM_001817,9,-28.95,-20.48,147.5,19.2,642.2,99.7,456.1,0.0,662.7,15532.1,700.0,1364.6,-1.9,-1.9,0.0,0.0
SIM_001817,10,-27.5,-19.38,213.3,34.2,866.0,95.6,434.9,0.0,942.9,12649.9,700.0,1644.1,-1.2,-1.2,0.0,0.0
SIM_001817,11,-25.81,-18.48,265.0,55.6,1021.6,86.3,390.0,0.0,1119.4,9751.5,700.0,1818.5,0.9,0.9,0.0,0.0
SIM_001817,12,-24.0,-17.8,301.2,59.5,1109.4,73.0,327.2,5.2,1174.2,10215.8,700.0,1875.3,-1.1,-1.1,0.0,0.0
SIM_001817,13,-22.19,-17.42,318.3,51.4,1121.4,56.2,250.0,9.9,1102.9,9612.5,700.0,1807.2,-4.3,-4.3,0.0,0.0
SIM_001817,14,-20.5,-17.39,314.3,39.6,1052.8,36.6,162.0,13.7,911.7,7988.4,700.0,1619.0,-7.3,-7.3,0.0,0.0
SIM_001817,15,-19.05,-17.7,290.2,26.6,911.5,15.8,69.7,16.2,620.3,6953.1,700.0,1329.9,-9.6,-9.6,0.0,0.0
SIM_001817,16,-17.94,-18.29,250.6,14.3,718.1,0.0,0.0,14.3,266.9,4771.7,700.0,997.3,-30.4,-30.4,0.0,0.0
SIM_001817,17,-17.24,-18.69,218.2,8.3,559.2,0.0,0.0,8.3,0.0,0.0,700.0,794.0,-94.0,-94.0,0.0,0.0
SIM_001817,18,-17.0,-18.3,222.3,12.1,540.5,0.0,0.0,12.1,0.0,0.0,700.0,787.0,-87.0,-87.0,0.0,0.0
SIM_001817,19,-17.24,-17.99,221.9,14.7,503.8,0.0,0.0,12.0,0.0,0.0,700.0,752.4,-52.4,-52.4,0.0,0.0
SIM_001817,20,-17.94,-17.81,216.4,18.6,450.8,1.5,6.7,7.6,0.0,0.0,700.0,701.6,-1.6,-1.6,0.0,0.0
SIM_001817,21,-19.05,-17.78,204.9,23.9,385.9,15.0,65.8,2.3,0.0,0.0,700.0,697.9,2.1,2.1,0.0,0.0
SIM_001817,22,-20.5,-17.91,187.6,30.5,313.9,30.5,135.0,0.0,0.0,0.0,700.0,697.6,2.4,2.4,0.0,0.0
SIM_001817,23,-22.19,-18.19,165.0,37.8,240.2,47.1,209.7,0.0,0.0,0.0,700.0,699.8,0.2,0.2,0.0,0.0
SIM_001818,0,-26.0,-23.34,315.5,0.0,0.0,40.0,234.5,0.0,0.0,0.0,200.0,590.0,-390.0,-390.0,0.01,0.002
SIM_001818,1,-28.33,-23.94,63.8,0.0,0.0,66.2,391.2,0.0,0.0,0.0,200.0,521.1,-321.1,-321.1,0.01,0.002
SIM_001818,2,-30.5,-24.65,0.0,0.0,0.0,88.2,526.3,0.0,0.0,0.0,200.0,614.5,-414.5,-414.5,0.01,0.002
SIM_001818,3,-32.36,-25.42,0.0,50.1,0.0,104.7,629.1,0.0,0.0,0.0,200.0,783.9,-583.9,-583.9,0.01,0.001
SIM_001818,4,-33.79,-26.2,0.0,121.6,64.2,114.4,691.9,0.0,0.0,0.0,200.0,992.1,-792.1,-792.1,0.02,0.002
SIM_001818,5,-34.69,-26.94,0.0,205.5,175.5,116.7,708.7,0.0,0.0,0.0,200.0,1206.5,-1006.5,-1006.5,0.02,0.002
SIM_001818,6,-35.0,-27.94,0.0,225.5,205.4,409.9,647.2,0.0,0.0,0.0,200.0,1488.0,-1288.0,-1288.0,0.03,0.002
SIM_001818,7,-34.69,-28.4,0.0,336.5,308.9,364.7,575.0,0.0,47.3,366.7,200.0,1585.2,-1337.9,-1337.9,0.03,0.002
SIM_001818,8,-33.79,-28.11,0.0,508.7,517.3,329.4,517.5,0.0,590.0,19157.0,200.0,1872.9,-1082.9,-1082.9,0.02,0.001
SIM_001818,9,-32.36,-27.34,0.0,524.9,750.6,291.2,454.8,0.0,1155.9,20008.8,200.0,2021.5,-665.6,-665.6,0.01,0.0
SIM_001818,10,-30.5,-26.45,0.0,530.8,920.3,235.0,364.2,21.6,1603.2,15237.7,200.0,2071.8,-268.7,-268.6,0.01,0.0
SIM_001818,11,-28.33,-25.66,92.4,604.0,985.2,155.1,238.2,151.5,1880.1,11865.1,200.0,2226.4,-146.4,-146.3,0.0,0.0
SIM_001818,12,-26.0,-25.01,359.1,697.6,950.5,57.7,87.8,268.5,1959.6,12351.7,200.0,2421.3,-261.7,-261.7,0.0,0.0
SIM_001818,13,-23.67,-24.46,566.8,734.0,839.7,0.0,0.0,366.1,1834.2,11584.3,200.0,2506.5,-472.3,-472.3,0.01,0.0
SIM_001818,14,-21.5,-24.04,711.7,695.3,666.7,0.0,0.0,438.1,1516.4,9637.3,200.0,2511.7,-795.3,-795.3,0.01,0.0
SIM_001818,15,-19.64,-23.77,786.0,589.0,444.7,0.0,0.0,479.7,1036.2,8486.3,200.0,2299.4,-1063.2,-1063.2,0.02,0.001
SIM_001818,16,-18.21,-23.64,794.5,435.2,194.2,0.0,0.0,435.2,455.6,6010.2,200.0,1859.1,-1203.5,-1203.5,0.02,0.001
SIM_001818,17,-17.31,-23.48,808.1,291.9,0.0,0.0,0.0,291.9,0.0,0.0,200.0,1392.0,-1192.0,-1192.0,0.02,0.001
SIM_001818,18,-17.0,-23.24,835.2,180.1,0.0,0.0,0.0,180.1,0.0,0.0,200.0,1195.3,-995.3,-995.3,0.02,0.002
SIM_001818,19,-17.31,-22.85,910.9,124.9,0.0,0.0,0.0,124.9,0.0,0.0,200.0,1160.7,-960.7,-960.7,0.02,0.002
SIM_001818,20,-18.21,-22.58,918.4,68.9,0.0,0.0,0.0,68.9,0.0,0.0,200.0,1056.2,-856.2,-856.2,0.02,0.002
SIM_001818,21,-19.64,-22.49,856.6,18.2,0.0,0.0,0.0,18.2,0.0,0.0,200.0,892.9,-692.9,-692.9,0.01,0.001
SIM_001818,22,-21.5,-22.58,728.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,728.3,-528.3,-528.3,0.01,0.001
SIM_001818,23,-23.67,-22.86,540.3,0.0,0.0,12.2,70.9,0.0,0.0,0.0,200.0,623.4,-423.4,-423.4,0.01,0.002
SIM_001819,0,-30.0,-23.66,65.7,85.0,255.6,13.9,386.9,0.0,0.0,0.0,800.0,807.0,-7.0,-7.0,0.0,0.0
SIM_001819,1,-32.07,-24.46,46.3,75.2,204.2,16.7,468.5,0.0,0.0,0.0,800.0,810.9,-10.9,-10.9,0.0,0.0
SIM_001819,2,-34.0,-25.4,26.4,67.3,168.0,18.8,533.7,0.0,0.0,0.0,800.0,814.2,-14.2,-14.2,0.0,0.0
SIM_001819,3,-35.66,-26.42,7.9,61.9,149.6,20.2,577.6,0.0,0.0,0.0,800.0,817.4,-17.4,-17.4,0.0,0.0
SIM_001819,4,-36.93,-27.44,0.0,59.7,151.1,20.8,596.2,0.0,0.0,0.0,800.0,827.9,-27.9,-27.9,0.0,0.0
SIM_001819,5,-37.73,-28.4,0.0,61.0,172.2,20.4,588.1,0.0,0.0,0.0,800.0,841.8,-41.8,-41.8,0.0,0.0
SIM_001819,6,-38.0,-29.28,0.0,64.7,203.4,32.5,550.7,0.0,0.0,0.0,800.0,851.3,-51.3,-51.3,0.0,0.0
SIM_001819,7,-37.73,-29.9,0.0,73.5,263.8,29.2,493.6,0.0,7.2,233.7,800.0,860.0,-52.8,-52.8,0.0,0.0
SIM_001819,8,-36.93,-29.96,0.0,89.6,405.4,26.0,438.0,0.0,120.8,19468.5,800.0,958.9,-38.1,-38.1,0.0,0.0
SIM_001819,9,-35.66,-29.63,0.0,83.5,575.4,22.5,376.9,0.0,242.5,19945.7,800.0,1058.2,-15.7,-15.7,0.0,0.0
SIM_001819,10,-34.0,-29.07,5.8,75.2,733.5,18.4,306.1,0.0,339.5,14318.9,800.0,1139.0,0.5,0.5,0.0,0.0
SIM_001819,11,-32.07,-28.4,22.4,81.8,851.7,13.7,225.9,12.5,399.9,9989.8,800.0,1208.0,-8.1,-8.1,0.0,0.0
SIM_001819,12,-30.0,-27.69,39.2,100.4,921.4,8.6,140.8,35.8,417.9,10424.1,800.0,1246.3,-28.3,-28.4,0.0,0.0
SIM_001819,13,-27.93,-26.97,55.5,118.1,945.7,3.6,58.4,55.4,391.9,9796.6,800.0,1236.7,-44.8,-44.8,0.0,0.0
SIM_001819,14,-26.0,-26.25,70.1,129.7,927.5,0.0,0.0,70.2,324.2,8164.7,800.0,1197.5,-73.3,-73.3,0.0,0.0
SIM_001819,15,-24.34,-25.59,82.0,134.1,870.2,0.0,0.0,79.2,221.5,7949.4,800.0,1165.5,-144.0,-144.0,0.0,0.0
SIM_001819,16,-23.07,-25.01,90.7,132.3,781.9,0.0,0.0,81.7,97.4,6345.1,800.0,1086.6,-189.2,-189.2,0.0,0.0
SIM_001819,17,-22.27,-24.43,98.6,128.8,693.8,0.0,0.0,77.6,0.0,0.0,800.0,998.7,-198.7,-198.7,0.0,0.0
SIM_001819,18,-22.0,-23.69,108.8,130.2,650.2,0.0,0.0,67.1,0.0,0.0,800.0,956.3,-156.3,-156.3,0.0,0.0
SIM_001819,19,-22.27,-23.09,113.2,128.7,596.2,0.0,0.0,50.8,0.0,0.0,800.0,888.9,-88.9,-88.9,0.0,0.0
SIM_001819,20,-23.07,-22.71,112.2,123.8,532.1,0.8,21.6,29.6,0.0,0.0,800.0,820.1,-20.1,-20.1,0.0,0.0
SIM_001819,21,-24.34,-22.56,106.3,116.1,461.8,3.9,106.0,5.1,0.0,0.0,800.0,799.2,0.8,0.8,0.0,0.0
SIM_001819,22,-26.0,-22.68,95.9,106.5,389.2,7.3,199.4,0.0,0.0,0.0,800.0,798.3,1.7,1.7,0.0,0.0
SIM_001819,23,-27.93,-23.05,81.6,95.9,319.2,10.7,295.3,0.0,0.0,0.0,800.0,802.7,-2.7,-2.7,0.0,0.0
SIM_001820,0,-26.0,-19.88,167.1,206.4,375.6,72.9,481.7,0.0,0.0,0.0,1300.0,1303.6,-3.6,-3.6,0.0,0.0
SIM_001820,1,-27.94,-20.51,119.0,237.0,273.3,88.5,589.3,0.0,0.0,0.0,1300.0,1307.1,-7.1,-7.1,0.0,0.0
SIM_001820,2,-29.75,-21.24,71.5,262.2,194.9,101.3,680.2,0.0,0.0,0.0,1300.0,1310.1,-10.1,-10.1,0.0,0.0
SIM_001820,3,-31.3,-22.02,28.3,280.2,146.6,110.6,746.9,0.0,0.0,0.0,1300.0,1312.6,-12.6,-12.6,0.0,0.0
SIM_001820,4,-32.5,-22.79,3.6,290.0,131.3,115.7,785.4,0.0,0.0,0.0,1300.0,1325.9,-25.9,-25.9,0.0,0.0
SIM_001820,5,-33.24,-23.49,0.0,290.4,152.1,116.1,790.5,0.0,0.0,0.0,1300.0,1349.1,-49.1,-49.1,0.0,0.0
SIM_001820,6,-33.5,-24.1,0.0,282.1,205.8,112.0,763.6,0.0,0.0,0.0,1300.0,1363.5,-63.5,-63.5,0.0,0.0
SIM_001820,7,-33.24,-24.53,0.0,263.9,294.6,103.7,706.4,0.0,6.2,228.9,1300.0,1368.6,-62.4,-62.4,0.0,0.0
SIM_001820,8,-32.5,-23.92,43.2,0.0,651.9,102.2,694.0,0.0,120.8,23958.4,1300.0,1491.3,-70.5,-70.5,0.0,0.0
SIM_001820,9,-31.3,-23.7,60.4,0.0,832.4,90.5,611.3,0.0,244.7,24020.0,1300.0,1594.6,-49.9,-49.9,0.0,0.0
SIM_001820,10,-29.75,-23.6,72.8,74.1,934.9,73.3,491.7,0.0,343.3,16474.2,1300.0,1646.8,-3.5,-3.5,0.0,0.0
SIM_001820,11,-27.94,-23.35,103.8,152.0,1031.0,54.6,363.9,1.7,404.9,10595.4,1300.0,1706.9,-2.1,-2.0,0.0,0.0
SIM_001820,12,-26.0,-22.83,156.9,119.2,1155.3,37.8,249.9,23.3,423.1,11046.0,1300.0,1742.4,-19.4,-19.3,0.0,0.0
SIM_001820,13,-24.06,-22.25,201.0,87.6,1237.7,21.6,141.7,42.1,396.6,10387.6,1300.0,1731.7,-35.1,-35.1,0.0,0.0
SIM_001820,14,-22.25,-21.67,236.5,59.5,1270.5,6.9,44.9,57.0,327.7,8667.7,1300.0,1675.3,-47.6,-47.6,0.0,0.0
SIM_001820,15,-20.7,-21.14,262.4,37.4,1251.8,0.0,0.0,37.4,223.2,8072.5,1300.0,1589.0,-65.8,-65.8,0.0,0.0
SIM_001820,16,-19.5,-20.68,278.8,23.7,1187.5,0.0,0.0,23.7,97.0,6089.2,1300.0,1513.6,-116.6,-116.6,0.0,0.0
SIM_001820,17,-18.76,-20.25,290.8,25.6,1103.0,0.0,0.0,25.6,0.0,0.0,1300.0,1445.0,-145.0,-145.0,0.0,0.0
SIM_001820,18,-18.5,-19.7,310.3,33.0,1049.9,0.0,0.0,33.0,0.0,0.0,1300.0,1426.2,-126.2,-126.2,0.0,0.0
SIM_001820,19,-18.76,-19.27,313.8,49.5,970.4,0.0,0.0,48.2,0.0,0.0,1300.0,1381.9,-81.9,-81.9,0.0,0.0
SIM_001820,20,-19.5,-19.01,304.1,73.4,869.3,5.9,37.8,30.7,0.0,0.0,1300.0,1321.2,-21.2,-21.2,0.0,0.0
SIM_001820,21,-20.7,-18.94,282.2,103.6,750.4,21.0,136.0,9.6,0.0,0.0,1300.0,1302.8,-2.8,-2.8,0.0,0.0
SIM_001820,22,-22.25,-19.06,250.5,137.3,623.4,38.0,247.3,0.0,0.0,0.0,1300.0,1296.5,3.5,3.5,0.0,0.0
SIM_001820,23,-24.06,-19.38,210.5,172.5,495.7,55.7,365.5,0.0,0.0,0.0,1300.0,1300.0,-0.0,0.0,0.0,0.0
SIM_001821,0,-30.0,-24.17,181.7,32.7,263.1,51.8,284.9,0.0,0.0,0.0,800.0,814.3,-14.3,-14.3,0.0,0.0
SIM_001821,1,-31.68,-25.38,185.4,30.0,235.9,55.9,309.6,0.0,0.0,0.0,800.0,816.9,-16.9,-16.9,0.0,0.0
SIM_001821,2,-33.25,-26.68,187.7,28.5,219.0,58.3,324.9,0.0,0.0,0.0,800.0,818.4,-18.4,-18.4,0.0,0.0
SIM_001821,3,-34.6,-27.98,188.3,28.3,214.1,58.7,329.3,0.0,0.0,0.0,800.0,818.8,-18.8,-18.8,0.0,0.0
SIM_001821,4,-35.63,-29.19,187.3,29.6,222.0,57.2,321.8,0.0,0.0,0.0,800.0,817.9,-17.9,-17.9,0.0,0.0
SIM_001821,5,-36.28,-30.23,184.6,32.2,242.0,53.7,303.3,0.0,0.0,0.0,800.0,815.8,-15.8,-15.8,0.0,0.0
SIM_001821,6,-36.5,-31.27,175.3,33.4,230.3,111.4,262.3,0.0,0.0,0.0,800.0,812.7,-12.7,-12.7,0.0,0.0
SIM_001821,7,-36.28,-31.68,169.6,40.2,291.9,98.1,230.7,0.0,22.5,124.2,800.0,830.4,-7.9,-7.9,0.0,0.0
SIM_001821,8,-35.63,-30.1,111.4,55.7,653.8,117.8,276.3,0.0,356.4,8661.3,800.0,1215.0,-58.6,-58.6,0.01,0.001
SIM_001821,9,-34.6,-28.02,72.0,26.8,1014.6,140.3,327.7,0.0,706.6,9019.6,800.0,1581.5,-74.9,-74.9,0.01,0.001
SIM_001821,10,-33.25,-26.08,30.8,15.6,1265.7,152.8,354.8,0.0,983.7,6834.2,800.0,1819.7,-36.0,-36.0,0.01,0.001
SIM_001821,11,-31.68,-24.41,0.5,31.9,1407.5,154.9,357.4,1.3,1155.4,5179.1,800.0,1953.5,1.9,1.9,0.0,0.0
SIM_001821,12,-30.0,-23.0,0.0,55.7,1461.4,149.2,342.0,2.9,1205.4,5397.6,800.0,2011.2,-5.7,-5.8,0.0,0.0
SIM_001821,13,-28.32,-21.96,0.0,65.9,1421.1,135.6,308.6,4.1,1129.3,5065.7,800.0,1935.2,-5.9,-5.9,0.0,0.0
SIM_001821,14,-26.75,-21.41,0.0,64.8,1283.3,113.8,257.3,4.8,933.5,4210.8,800.0,1724.1,9.4,9.4,0.0,0.0
SIM_001821,15,-25.4,-21.26,28.5,59.7,1084.0,88.2,198.3,5.1,637.7,3909.1,800.0,1463.7,-26.0,-26.0,0.0,0.0
SIM_001821,16,-24.37,-21.59,64.5,50.0,823.0,59.3,132.8,4.9,278.8,2945.7,800.0,1134.5,-55.7,-55.7,0.01,0.001
SIM_001821,17,-23.72,-22.19,104.8,39.2,547.8,32.7,73.0,4.2,0.0,0.0,800.0,801.6,-1.6,-1.6,0.0,0.0
SIM_001821,18,-23.5,-21.77,144.8,47.9,503.0,15.4,82.3,2.9,0.0,0.0,800.0,796.1,3.9,3.9,0.0,0.0
SIM_001821,19,-23.72,-21.49,153.2,49.9,466.0,19.8,106.3,0.9,0.0,0.0,800.0,796.0,4.0,4.0,0.0,0.0
SIM_001821,20,-24.37,-21.45,158.9,48.3,426.4,25.9,139.1,0.0,0.0,0.0,800.0,798.6,1.4,1.4,0.0,0.0
SIM_001821,21,-25.4,-21.71,164.8,44.8,383.7,32.7,176.6,0.0,0.0,0.0,800.0,802.6,-2.6,-2.6,0.0,0.0
